29/01/2009;08:00;1321.609724;1322.151256;1300.219196;1301.031494;137662
29/01/2009;12:00;1301.031494;1309.966778;1295.345404;1305.634519;116502
29/01/2009;16:00;1305.634519;1307.800649;1300.489962;1306.176052;903
29/01/2009;20:00;1305.905285;1309.966778;1304.280688;1309.966778;254
30/01/2009;00:00;1309.966778;1314.840569;1302.385325;1310.779077;3661
30/01/2009;04:00;1310.779077;1312.945206;1292.637743;1310.779077;13147
30/01/2009;08:00;1310.779077;1315.111335;1277.20407;1289.388548;153368
30/01/2009;12:00;1289.117782;1299.136131;1271.247214;1277.20407;124162
01/02/2009;16:00;1279.099434;1280.724031;1274.496409;1279.640966;484
01/02/2009;20:00;1280.724031;1280.994797;1271.247214;1274.225642;325
02/02/2009;00:00;1272.871811;1275.850239;1251.210517;1253.376646;4360
02/02/2009;04:00;1253.376646;1261.228866;1249.315154;1257.979672;9465
02/02/2009;08:00;1257.979672;1296.970001;1257.167373;1294.533106;153315
02/02/2009;12:00;1294.803872;1301.843793;1275.037941;1288.034718;121978
02/02/2009;16:00;1288.034718;1293.179275;1284.243991;1291.554678;1072
02/02/2009;20:00;1291.554678;1299.948429;1286.680887;1287.763951;940
03/02/2009;00:00;1287.493185;1296.970001;1285.05629;1291.283912;3714
03/02/2009;04:00;1291.013145;1296.157703;1282.619394;1291.554678;7303
03/02/2009;08:00;1291.554678;1303.197624;1275.308707;1291.825444;168609
03/02/2009;12:00;1291.825444;1318.902062;1290.200847;1307.529882;124911
03/02/2009;16:00;1308.342181;1313.215972;1307.259116;1312.132908;477
03/02/2009;20:00;1311.591375;1314.028271;1308.342181;1309.966778;518
04/02/2009;00:00;1309.966778;1313.757505;1303.739156;1312.403674;2015
04/02/2009;04:00;1312.67444;1318.089763;1305.363753;1313.486738;8555
04/02/2009;08:00;1313.486738;1345.97868;1311.049843;1332.169605;151920
04/02/2009;12:00;1332.169605;1334.335734;1305.363753;1307.800649;147087
04/02/2009;16:00;1310.50831;1310.50831;1288.57625;1288.57625;8002
04/02/2009;20:00;1289.117782;1293.720807;1283.702459;1283.973225;2749
05/02/2009;00:00;1285.05629;1297.511534;1283.431692;1293.991573;4239
05/02/2009;04:00;1293.991573;1301.573027;1290.200847;1294.803872;11599
05/02/2009;08:00;1294.803872;1351.66477;1292.637743;1341.375655;235278
05/02/2009;12:00;1341.375655;1353.018601;1332.711137;1337.584928;152097
05/02/2009;16:00;1337.584928;1339.751058;1332.440371;1339.209525;2314
05/02/2009;20:00;1338.938759;1343.541784;1336.501864;1337.584928;882
06/02/2009;00:00;1337.584928;1343.000252;1333.523436;1337.314162;1767
06/02/2009;04:00;1338.667993;1351.66477;1333.25267;1348.415576;15668
06/02/2009;08:00;1348.415576;1376.304492;1344.083317;1373.867597;188923
06/02/2009;12:00;1373.867597;1385.781308;1371.430701;1381.719816;126745
08/02/2009;16:00;1378.741388;1381.44905;1367.369208;1368.993805;1805
08/02/2009;20:00;1368.723039;1369.535338;1363.036949;1363.036949;900
09/02/2009;00:00;1363.036949;1373.59683;1362.495417;1372.784532;2432
09/02/2009;04:00;1373.055298;1380.365985;1370.347636;1377.387557;8752
09/02/2009;08:00;1377.387557;1392.279697;1371.430701;1388.218204;119811
09/02/2009;12:00;1388.48897;1390.113567;1374.679895;1380.636751;85363
09/02/2009;16:00;1379.824452;1381.719816;1366.015377;1370.07687;1820
09/02/2009;20:00;1370.889169;1378.470622;1368.181507;1371.701467;874
10/02/2009;00:00;1371.159935;1377.116791;1365.744611;1366.827676;3735
10/02/2009;04:00;1366.55691;1382.532114;1366.286143;1370.618402;5783
10/02/2009;08:00;1370.618402;1392.821229;1334.6065;1348.144809;246886
10/02/2009;12:00;1348.144809;1348.415576;1322.963555;1333.523436;164418
10/02/2009;16:00;1332.981903;1340.021824;1332.169605;1338.397227;728
10/02/2009;20:00;1338.397227;1339.209525;1335.148033;1338.397227;1010
11/02/2009;00:00;1338.397227;1341.917187;1333.25267;1340.021824;4145
11/02/2009;04:00;1340.834123;1342.729486;1324.858918;1333.523436;11567
11/02/2009;08:00;1333.523436;1342.187953;1314.569803;1325.40045;147391
11/02/2009;12:00;1325.40045;1335.148033;1306.717584;1327.295814;130841
11/02/2009;16:00;1327.025047;1327.837346;1321.609724;1325.129684;569
11/02/2009;20:00;1324.588152;1324.588152;1319.172828;1320.797425;252
12/02/2009;00:00;1320.797425;1325.671217;1312.132908;1315.111335;3154
12/02/2009;04:00;1315.111335;1323.505087;1308.612947;1320.797425;10606
12/02/2009;08:00;1320.526659;1341.375655;1302.385325;1331.08654;198592
12/02/2009;12:00;1331.357306;1350.581705;1303.197624;1348.415576;195858
12/02/2009;16:00;1347.332511;1349.227874;1344.895615;1345.437148;610
12/02/2009;20:00;1345.437148;1355.455496;1345.437148;1350.581705;670
13/02/2009;00:00;1350.581705;1358.163158;1346.249446;1355.726262;3375
13/02/2009;04:00;1355.726262;1359.246223;1340.29259;1340.29259;7147
13/02/2009;08:00;1340.021824;1352.747834;1331.898839;1334.335734;148769
13/02/2009;12:00;1334.335734;1351.66477;1327.837346;1331.357306;125389
15/02/2009;16:00;1325.941983;1326.754281;1313.757505;1323.234321;798
15/02/2009;20:00;1323.234321;1324.046619;1319.172828;1322.692789;563
16/02/2009;00:00;1322.151256;1327.837346;1321.88049;1325.129684;2200
16/02/2009;04:00;1325.40045;1328.920411;1323.234321;1327.025047;2479
16/02/2009;08:00;1326.754281;1328.378878;1306.717584;1308.071415;6762
16/02/2009;16:00;1308.612947;1314.028271;1305.092987;1306.717584;896
16/02/2009;20:00;1306.176052;1308.342181;1304.822221;1306.98835;846
17/02/2009;00:00;1307.259116;1308.883713;1299.677663;1304.009922;5306
17/02/2009;04:00;1304.280688;1306.717584;1291.283912;1292.09621;15819
17/02/2009;08:00;1292.09621;1301.30226;1276.933304;1287.493185;200028
17/02/2009;12:00;1287.763951;1303.739156;1279.640966;1284.514757;148268
17/02/2009;16:00;1284.514757;1291.554678;1283.973225;1291.554678;1161
17/02/2009;20:00;1291.283912;1292.09621;1283.973225;1286.41012;1558
18/02/2009;00:00;1286.41012;1294.26234;1279.3702;1280.994797;4680
18/02/2009;04:00;1280.724031;1295.074638;1278.287135;1294.26234;8234
18/02/2009;08:00;1294.26234;1304.009922;1268.810319;1296.157703;197918
18/02/2009;12:00;1295.886937;1299.136131;1273.142578;1274.225642;142458
18/02/2009;16:00;1273.954876;1278.557901;1270.976448;1275.850239;1435
18/02/2009;20:00;1276.391772;1280.182498;1275.579473;1276.933304;451
19/02/2009;00:00;1276.933304;1289.388548;1276.933304;1287.222419;2763
19/02/2009;04:00;1287.222419;1295.345404;1285.05629;1293.720807;9562
19/02/2009;08:00;1293.450041;1301.30226;1267.185722;1275.037941;184493
19/02/2009;12:00;1275.308707;1282.89016;1262.041164;1264.47806;139844
19/02/2009;16:00;1265.019592;1266.914955;1258.250438;1259.062736;839
19/02/2009;20:00;1259.604269;1263.394995;1256.625841;1259.333502;581
20/02/2009;00:00;1257.708905;1260.9581;1245.795193;1248.502855;4202
20/02/2009;04:00;1248.502855;1255.542776;1245.795193;1249.856686;9704
20/02/2009;08:00;1249.58592;1269.351851;1245.524427;1255.542776;206559
20/02/2009;12:00;1255.27201;1281.807095;1247.961323;1269.081085;219475
22/02/2009;16:00;1272.059513;1285.868588;1259.875035;1281.807095;2039
22/02/2009;20:00;1280.994797;1285.327056;1279.099434;1284.243991;602
23/02/2009;00:00;1284.243991;1295.345404;1281.536329;1292.09621;4078
23/02/2009;04:00;1291.554678;1293.720807;1273.954876;1282.348628;11091
23/02/2009;08:00;1282.077862;1282.348628;1231.17382;1231.444586;182381
23/02/2009;12:00;1231.444586;1244.441363;1218.989342;1229.00769;176448
23/02/2009;16:00;1229.819989;1234.964546;1228.466158;1231.444586;1428
23/02/2009;20:00;1231.444586;1236.589143;1228.195392;1236.589143;860
24/02/2009;00:00;1236.318377;1243.629064;1227.924626;1230.632287;5153
24/02/2009;04:00;1230.632287;1239.567571;1229.00769;1230.903054;8245
24/02/2009;08:00;1231.17382;1253.918179;1229.00769;1239.567571;192639
24/02/2009;12:00;1239.838337;1274.496409;1233.339949;1261.770398;181511
24/02/2009;16:00;1261.228866;1265.831891;1258.250438;1258.250438;1107
24/02/2009;20:00;1257.708905;1262.041164;1250.127452;1256.625841;1237
25/02/2009;00:00;1257.979672;1264.207294;1254.188945;1263.124229;2127
25/02/2009;04:00;1263.124229;1265.290358;1251.752049;1256.896607;8971
25/02/2009;08:00;1256.896607;1261.228866;1236.85991;1247.149024;190229
25/02/2009;12:00;1247.149024;1282.619394;1245.795193;1250.939751;216192
25/02/2009;16:00;1250.668985;1262.041164;1250.668985;1260.687333;1377
25/02/2009;20:00;1260.9581;1260.9581;1248.232089;1252.564348;616
26/02/2009;00:00;1253.10588;1269.893383;1250.127452;1261.499632;4315
26/02/2009;04:00;1261.499632;1271.247214;1253.918179;1265.019592;9948
26/02/2009;08:00;1264.47806;1272.601045;1246.607492;1248.232089;159592
26/02/2009;12:00;1248.232089;1249.856686;1220.343173;1225.216964;188117
26/02/2009;16:00;1224.946198;1229.00769;1220.343173;1229.00769;1315
26/02/2009;20:00;1228.195392;1233.339949;1219.80164;1223.863133;1026
27/02/2009;00:00;1223.863133;1232.527651;1222.509302;1225.48773;2499
27/02/2009;04:00;1225.216964;1230.090755;1199.223411;1205.721799;21883
27/02/2009;08:00;1205.721799;1229.278456;1203.555669;1220.072406;201242
27/02/2009;12:00;1220.072406;1230.090755;1204.367968;1209.783292;173072
01/03/2009;16:00;1206.804864;1207.617162;1192.725022;1195.974216;2717
01/03/2009;20:00;1196.244983;1196.786515;1186.226634;1191.100425;1705
02/03/2009;00:00;1191.100425;1195.70345;1187.309699;1195.161918;4655
02/03/2009;04:00;1194.620385;1194.620385;1173.500623;1188.934296;15379
